Entity,Code,Day,new_vaccinations_smoothed
Asia,,2021-02-03,2008857
Asia,,2021-02-04,1996107
Asia,,2021-02-05,1997236
Asia,,2021-02-06,2022500
Asia,,2021-02-07,1824811
Asia,,2021-02-08,1821128
Asia,,2021-02-09,3192971
Asia,,2021-02-10,2230972
Asia,,2021-02-11,2209331
Asia,,2021-02-12,2211910
Asia,,2021-02-13,2257579
Asia,,2021-02-14,2283482
Asia,,2021-02-15,2379849
Asia,,2021-02-16,1118481
Asia,,2021-02-17,1161473
Asia,,2021-02-18,1333607
Asia,,2021-02-19,1343706
Asia,,2021-02-20,1389789
Asia,,2021-02-21,1389491
Asia,,2021-02-22,1332621
Asia,,2021-02-23,1347308
Asia,,2021-02-24,1340317
Asia,,2021-02-25,1277301
Asia,,2021-02-26,1285735
Asia,,2021-02-27,1251706
Asia,,2021-02-28,2980170
Asia,,2021-03-01,3033722
Asia,,2021-03-02,3119990
Asia,,2021-03-03,3214716
Asia,,2021-03-04,3321592
Asia,,2021-03-05,3438810
Asia,,2021-03-06,3577351
Asia,,2021-03-07,1939626
Asia,,2021-03-08,2125302
Asia,,2021-03-09,2187367
Asia,,2021-03-10,2281096
Asia,,2021-03-11,2139033
Asia,,2021-03-12,2243517
Asia,,2021-03-13,2283290
Asia,,2021-03-14,4055383
Asia,,2021-03-15,4280208
Asia,,2021-03-16,4469106
Asia,,2021-03-17,4586865
Asia,,2021-03-18,4866135
Asia,,2021-03-19,5230411
Asia,,2021-03-20,6854803
Asia,,2021-03-21,5074190
Asia,,2021-03-22,5968188
Asia,,2021-03-23,6393980
Asia,,2021-03-24,6806892
Asia,,2021-03-25,7631687
Asia,,2021-03-26,8287002
Asia,,2021-03-27,7480600
Asia,,2021-03-28,8075469
Asia,,2021-03-29,7455933
Asia,,2021-03-30,7456615
Asia,,2021-03-31,7999411
Asia,,2021-04-01,8444362
Asia,,2021-04-02,8763422
Asia,,2021-04-03,8567096
Asia,,2021-04-04,8868927
Asia,,2021-04-05,9119589
Asia,,2021-04-06,9483781
Asia,,2021-04-07,9119609
Asia,,2021-04-08,9144512
Asia,,2021-04-09,8931473
Asia,,2021-04-10,9234704
Asia,,2021-04-11,9156121
Asia,,2021-04-12,9481490
Asia,,2021-04-13,9243100
Asia,,2021-04-14,9325901
Asia,,2021-04-15,8802489
Asia,,2021-04-16,8333060
Asia,,2021-04-17,7935124
Asia,,2021-04-18,7780498
Asia,,2021-04-19,7397286
Asia,,2021-04-20,7106341
Asia,,2021-04-21,7276890
Asia,,2021-04-22,7753830
Asia,,2021-04-23,7600936
Asia,,2021-04-24,7489700
Asia,,2021-04-25,8395137
Asia,,2021-04-26,8653115
Australia,AUS,2021-02-16,0
Australia,AUS,2021-02-17,0
Australia,AUS,2021-02-18,0
Australia,AUS,2021-02-19,0
Australia,AUS,2021-02-20,0
Australia,AUS,2021-02-21,0
Australia,AUS,2021-02-22,3
Australia,AUS,2021-02-23,411
Australia,AUS,2021-02-24,987
Australia,AUS,2021-02-25,2500
Australia,AUS,2021-02-26,3571
Australia,AUS,2021-02-27,4286
Australia,AUS,2021-02-28,4556
Australia,AUS,2021-03-01,4812
Australia,AUS,2021-03-02,5575
Australia,AUS,2021-03-03,6276
Australia,AUS,2021-03-04,6215
Australia,AUS,2021-03-05,6695
Australia,AUS,2021-03-06,6706
Australia,AUS,2021-03-07,7064
Australia,AUS,2021-03-08,7524
Australia,AUS,2021-03-09,7572
Australia,AUS,2021-03-10,7909
Australia,AUS,2021-03-11,9142
Australia,AUS,2021-03-12,9034
Australia,AUS,2021-03-13,11765
Australia,AUS,2021-03-14,11601
Australia,AUS,2021-03-15,11202
Australia,AUS,2021-03-16,12504
Australia,AUS,2021-03-17,13908
Australia,AUS,2021-03-18,14437
Australia,AUS,2021-03-19,15093
Australia,AUS,2021-03-20,13505
Australia,AUS,2021-03-21,13495
Australia,AUS,2021-03-22,16772
Australia,AUS,2021-03-23,17870
Australia,AUS,2021-03-24,21671
Australia,AUS,2021-03-25,26050
Australia,AUS,2021-03-26,31343
Australia,AUS,2021-03-27,36091
Australia,AUS,2021-03-28,36357
Australia,AUS,2021-03-29,37082
Australia,AUS,2021-03-30,41428
Australia,AUS,2021-03-31,45014
Australia,AUS,2021-04-01,47988
Australia,AUS,2021-04-02,51922
Australia,AUS,2021-04-03,45993
Australia,AUS,2021-04-04,47380
Australia,AUS,2021-04-05,43221
Australia,AUS,2021-04-06,36780
Australia,AUS,2021-04-07,35712
Australia,AUS,2021-04-08,35974
Australia,AUS,2021-04-09,36271
Australia,AUS,2021-04-10,44350
Australia,AUS,2021-04-11,46198
Australia,AUS,2021-04-12,47713
Australia,AUS,2021-04-13,54243
Australia,AUS,2021-04-14,53620
Australia,AUS,2021-04-15,51931
Australia,AUS,2021-04-16,49009
Australia,AUS,2021-04-17,47956
Australia,AUS,2021-04-18,47192
Australia,AUS,2021-04-19,58322
Australia,AUS,2021-04-20,59801
Australia,AUS,2021-04-21,60348
Australia,AUS,2021-04-22,60810
Australia,AUS,2021-04-23,62146
Australia,AUS,2021-04-24,62784
Australia,AUS,2021-04-25,62452
Australia,AUS,2021-04-26,50133
Austria,AUT,2020-12-28,1299
Austria,AUT,2020-12-29,1460
Austria,AUT,2020-12-30,1424
Austria,AUT,2020-12-31,1070
Austria,AUT,2021-01-01,857
Austria,AUT,2021-01-02,715
Austria,AUT,2021-01-03,613
Austria,AUT,2021-01-04,444
Austria,AUT,2021-01-05,469
Austria,AUT,2021-01-06,394
Austria,AUT,2021-01-07,848
Austria,AUT,2021-01-08,2702
Austria,AUT,2021-01-09,3330
Austria,AUT,2021-01-10,3648
Austria,AUT,2021-01-11,4436
Austria,AUT,2021-01-12,6272
Austria,AUT,2021-01-13,8331
Austria,AUT,2021-01-14,10243
Austria,AUT,2021-01-15,10983
Austria,AUT,2021-01-16,11319
Austria,AUT,2021-01-17,11814
Austria,AUT,2021-01-18,12637
Austria,AUT,2021-01-19,14230
Austria,AUT,2021-01-20,15405
Austria,AUT,2021-01-21,15845
Austria,AUT,2021-01-22,14918
Austria,AUT,2021-01-23,14399
Austria,AUT,2021-01-24,13764
Austria,AUT,2021-01-25,12350
Austria,AUT,2021-01-26,9889
Austria,AUT,2021-01-27,7677
Austria,AUT,2021-01-28,6275
Austria,AUT,2021-01-29,6745
Austria,AUT,2021-01-30,6827
Austria,AUT,2021-01-31,6843
Austria,AUT,2021-02-01,7297
Austria,AUT,2021-02-02,8526
Austria,AUT,2021-02-03,9921
Austria,AUT,2021-02-04,11396
Austria,AUT,2021-02-05,12252
Austria,AUT,2021-02-06,13009
Austria,AUT,2021-02-07,13533
Austria,AUT,2021-02-08,14251
Austria,AUT,2021-02-09,14529
Austria,AUT,2021-02-10,15085
Austria,AUT,2021-02-11,15671
Austria,AUT,2021-02-12,16476
Austria,AUT,2021-02-13,16680
Austria,AUT,2021-02-14,16251
Austria,AUT,2021-02-15,15882
Austria,AUT,2021-02-16,15223
Austria,AUT,2021-02-17,14902
Austria,AUT,2021-02-18,14241
Austria,AUT,2021-02-19,13481
Austria,AUT,2021-02-20,13838
Austria,AUT,2021-02-21,14403
Austria,AUT,2021-02-22,14373
Austria,AUT,2021-02-23,14390
Austria,AUT,2021-02-24,14418
Austria,AUT,2021-02-25,14439
Austria,AUT,2021-02-26,15471
Austria,AUT,2021-02-27,17147
Austria,AUT,2021-02-28,17766
Austria,AUT,2021-03-01,18012
Austria,AUT,2021-03-02,19506
Austria,AUT,2021-03-03,20664
Austria,AUT,2021-03-04,21706
Austria,AUT,2021-03-05,22839
Austria,AUT,2021-03-06,23313
Austria,AUT,2021-03-07,23535
Austria,AUT,2021-03-08,23940
Austria,AUT,2021-03-09,24368
Austria,AUT,2021-03-10,24518
Austria,AUT,2021-03-11,27008
Austria,AUT,2021-03-12,30075
Austria,AUT,2021-03-13,33515
Austria,AUT,2021-03-14,36060
Austria,AUT,2021-03-15,37381
Austria,AUT,2021-03-16,37383
Austria,AUT,2021-03-17,38132
Austria,AUT,2021-03-18,36717
Austria,AUT,2021-03-19,36097
Austria,AUT,2021-03-20,35372
Austria,AUT,2021-03-21,33344
Austria,AUT,2021-03-22,32627
Austria,AUT,2021-03-23,33603
Austria,AUT,2021-03-24,34318
Austria,AUT,2021-03-25,35845
Austria,AUT,2021-03-26,35363
Austria,AUT,2021-03-27,34536
Austria,AUT,2021-03-28,34390
Austria,AUT,2021-03-29,35912
Austria,AUT,2021-03-30,36742
Austria,AUT,2021-03-31,36133
Austria,AUT,2021-04-01,35564
Austria,AUT,2021-04-02,34588
Austria,AUT,2021-04-03,31778
Austria,AUT,2021-04-04,31134
Austria,AUT,2021-04-05,29153
Austria,AUT,2021-04-06,28667
Austria,AUT,2021-04-07,31518
Austria,AUT,2021-04-08,35773
Austria,AUT,2021-04-09,40590
Austria,AUT,2021-04-10,46699
Austria,AUT,2021-04-11,48954
Austria,AUT,2021-04-12,51969
Austria,AUT,2021-04-13,52855
Austria,AUT,2021-04-14,54263
Austria,AUT,2021-04-15,54326
Austria,AUT,2021-04-16,53071
Austria,AUT,2021-04-17,51760
Austria,AUT,2021-04-18,50757
Austria,AUT,2021-04-19,50307
Austria,AUT,2021-04-20,50317
Austria,AUT,2021-04-21,49774
Austria,AUT,2021-04-22,49038
Austria,AUT,2021-04-23,48370
Austria,AUT,2021-04-24,45834
Austria,AUT,2021-04-25,47031
Azerbaijan,AZE,2021-01-18,3250
Azerbaijan,AZE,2021-01-19,3250
Azerbaijan,AZE,2021-01-20,3250
Azerbaijan,AZE,2021-01-21,3250
Azerbaijan,AZE,2021-01-22,3250
Azerbaijan,AZE,2021-01-23,3250
Azerbaijan,AZE,2021-01-24,3250
Azerbaijan,AZE,2021-01-25,3250
Azerbaijan,AZE,2021-01-26,3250
Azerbaijan,AZE,2021-01-27,3250
Azerbaijan,AZE,2021-01-28,3250
Azerbaijan,AZE,2021-01-29,3250
Azerbaijan,AZE,2021-01-30,3250
Azerbaijan,AZE,2021-01-31,3250
Azerbaijan,AZE,2021-02-01,3250
Azerbaijan,AZE,2021-02-02,3250
Azerbaijan,AZE,2021-02-03,3250
Azerbaijan,AZE,2021-02-04,3250
Azerbaijan,AZE,2021-02-05,3250
Azerbaijan,AZE,2021-02-06,3250
Azerbaijan,AZE,2021-02-07,4204
Azerbaijan,AZE,2021-02-08,5158
Azerbaijan,AZE,2021-02-09,6112
Azerbaijan,AZE,2021-02-10,7066
Azerbaijan,AZE,2021-02-11,8020
Azerbaijan,AZE,2021-02-12,8975
Azerbaijan,AZE,2021-02-13,9929
Azerbaijan,AZE,2021-02-14,9929
Azerbaijan,AZE,2021-02-15,9929
Azerbaijan,AZE,2021-02-16,9929
Azerbaijan,AZE,2021-02-17,9929
Azerbaijan,AZE,2021-02-18,9929
Azerbaijan,AZE,2021-02-19,9929
Azerbaijan,AZE,2021-02-20,9929
Azerbaijan,AZE,2021-02-21,9929
Azerbaijan,AZE,2021-02-22,9929
Azerbaijan,AZE,2021-02-23,9929
Azerbaijan,AZE,2021-02-24,9929
Azerbaijan,AZE,2021-02-25,9929
Azerbaijan,AZE,2021-02-26,9929
Azerbaijan,AZE,2021-02-27,9929
Azerbaijan,AZE,2021-02-28,9929
Azerbaijan,AZE,2021-03-01,9929
Azerbaijan,AZE,2021-03-02,11650
Azerbaijan,AZE,2021-03-03,13371
Azerbaijan,AZE,2021-03-04,13719
Azerbaijan,AZE,2021-03-05,14067
Azerbaijan,AZE,2021-03-06,14415
Azerbaijan,AZE,2021-03-07,14763
Azerbaijan,AZE,2021-03-08,15110
Azerbaijan,AZE,2021-03-09,13737
Azerbaijan,AZE,2021-03-10,13046
Azerbaijan,AZE,2021-03-11,12453
Azerbaijan,AZE,2021-03-12,11692
Azerbaijan,AZE,2021-03-13,10844
Azerbaijan,AZE,2021-03-14,9545
Azerbaijan,AZE,2021-03-15,8471
Azerbaijan,AZE,2021-03-16,7398
Azerbaijan,AZE,2021-03-17,5641
Azerbaijan,AZE,2021-03-18,5160
Azerbaijan,AZE,2021-03-19,4847
Azerbaijan,AZE,2021-03-20,4621
Azerbaijan,AZE,2021-03-21,4815
Azerbaijan,AZE,2021-03-22,4783
Azerbaijan,AZE,2021-03-23,4752
Azerbaijan,AZE,2021-03-24,4720
Azerbaijan,AZE,2021-03-25,4689
Azerbaijan,AZE,2021-03-26,4657
Azerbaijan,AZE,2021-03-27,12202
Azerbaijan,AZE,2021-03-28,19778
Azerbaijan,AZE,2021-03-29,27354
Azerbaijan,AZE,2021-03-30,34930
Azerbaijan,AZE,2021-03-31,42505
Azerbaijan,AZE,2021-04-01,50081
Azerbaijan,AZE,2021-04-02,54088
Azerbaijan,AZE,2021-04-03,50962
Azerbaijan,AZE,2021-04-04,46002
Azerbaijan,AZE,2021-04-05,37794
Azerbaijan,AZE,2021-04-06,34463
Azerbaijan,AZE,2021-04-07,32441
Azerbaijan,AZE,2021-04-08,30446
Azerbaijan,AZE,2021-04-09,31813
Azerbaijan,AZE,2021-04-10,32677
Azerbaijan,AZE,2021-04-11,32763
Azerbaijan,AZE,2021-04-12,32749
Azerbaijan,AZE,2021-04-13,32839
Azerbaijan,AZE,2021-04-14,31057
Azerbaijan,AZE,2021-04-15,28900
Azerbaijan,AZE,2021-04-16,26800
Azerbaijan,AZE,2021-04-17,24498
Azerbaijan,AZE,2021-04-18,22896
Azerbaijan,AZE,2021-04-19,22885
Azerbaijan,AZE,2021-04-20,20007
Azerbaijan,AZE,2021-04-21,17671
Azerbaijan,AZE,2021-04-22,15739
Azerbaijan,AZE,2021-04-23,13867
Azerbaijan,AZE,2021-04-24,12492
Azerbaijan,AZE,2021-04-25,12276
Azerbaijan,AZE,2021-04-26,12326
Bahamas,BHS,2021-03-18,6890
Bahamas,BHS,2021-03-19,3520
Bahamas,BHS,2021-03-20,2397
Bahamas,BHS,2021-03-21,1835
Bahamas,BHS,2021-03-22,1498
Bahamas,BHS,2021-03-23,1273
Bahamas,BHS,2021-03-24,1113
Bahamas,BHS,2021-03-25,150
Bahamas,BHS,2021-03-26,150
Bahamas,BHS,2021-03-27,150
Bahamas,BHS,2021-03-28,150
Bahamas,BHS,2021-03-29,150
Bahamas,BHS,2021-03-30,150
Bahamas,BHS,2021-03-31,150
Bahamas,BHS,2021-04-01,150
Bahamas,BHS,2021-04-02,150
Bahamas,BHS,2021-04-03,150
Bahamas,BHS,2021-04-04,150
Bahamas,BHS,2021-04-05,150
Bahamas,BHS,2021-04-06,150
Bahamas,BHS,2021-04-07,150
Bahamas,BHS,2021-04-08,271
Bahamas,BHS,2021-04-09,393
Bahamas,BHS,2021-04-10,514
Bahamas,BHS,2021-04-11,636
Bahamas,BHS,2021-04-12,757
Bahamas,BHS,2021-04-13,845
Bahamas,BHS,2021-04-14,934
Bahamas,BHS,2021-04-15,900
Bahamas,BHS,2021-04-16,867
Bahamas,BHS,2021-04-17,834
Bahamas,BHS,2021-04-18,801
Bahamas,BHS,2021-04-19,767
Bahamas,BHS,2021-04-20,767
Bahamas,BHS,2021-04-21,767
Bahrain,BHR,2020-12-24,11106
Bahrain,BHR,2020-12-25,5789
Bahrain,BHR,2020-12-26,4197
Bahrain,BHR,2020-12-27,3662
Bahrain,BHR,2020-12-28,3210
Bahrain,BHR,2020-12-29,2846
Bahrain,BHR,2020-12-30,2622
Bahrain,BHR,2020-12-31,1225
Bahrain,BHR,2021-01-01,1258
Bahrain,BHR,2021-01-02,1220
Bahrain,BHR,2021-01-03,1011
Bahrain,BHR,2021-01-04,943
Bahrain,BHR,2021-01-05,1122
Bahrain,BHR,2021-01-06,1594
Bahrain,BHR,2021-01-07,1942
Bahrain,BHR,2021-01-08,2706
Bahrain,BHR,2021-01-09,3437
Bahrain,BHR,2021-01-10,4080
Bahrain,BHR,2021-01-11,4427
Bahrain,BHR,2021-01-12,4840
Bahrain,BHR,2021-01-13,5288
Bahrain,BHR,2021-01-14,5852
Bahrain,BHR,2021-01-15,6089
Bahrain,BHR,2021-01-16,6353
Bahrain,BHR,2021-01-17,6727
Bahrain,BHR,2021-01-18,7350
Bahrain,BHR,2021-01-19,7712
Bahrain,BHR,2021-01-20,7712
Bahrain,BHR,2021-01-21,7712
Bahrain,BHR,2021-01-22,7712
Bahrain,BHR,2021-01-23,7712
Bahrain,BHR,2021-01-24,7712
Bahrain,BHR,2021-01-25,7712
Bahrain,BHR,2021-01-26,7712
Bahrain,BHR,2021-01-27,7712
Bahrain,BHR,2021-01-28,7712
Bahrain,BHR,2021-01-29,7712
Bahrain,BHR,2021-01-30,7712
Bahrain,BHR,2021-01-31,7712
Bahrain,BHR,2021-02-01,7712
Bahrain,BHR,2021-02-02,7712
Bahrain,BHR,2021-02-03,7712
Bahrain,BHR,2021-02-04,7712
Bahrain,BHR,2021-02-05,7712
Bahrain,BHR,2021-02-06,7712
Bahrain,BHR,2021-02-07,7712
Bahrain,BHR,2021-02-08,7712
Bahrain,BHR,2021-02-09,7712
Bahrain,BHR,2021-02-10,7712
Bahrain,BHR,2021-02-11,7712
Bahrain,BHR,2021-02-12,7712
Bahrain,BHR,2021-02-13,7712
Bahrain,BHR,2021-02-14,7712
Bahrain,BHR,2021-02-15,7712
Bahrain,BHR,2021-02-16,7712
Bahrain,BHR,2021-02-17,7712
Bahrain,BHR,2021-02-18,7712
Bahrain,BHR,2021-02-19,7712
Bahrain,BHR,2021-02-20,7712
Bahrain,BHR,2021-02-21,7712
Bahrain,BHR,2021-02-22,7712
Bahrain,BHR,2021-02-23,7712
Bahrain,BHR,2021-02-24,7712
Bahrain,BHR,2021-02-25,7712
Bahrain,BHR,2021-02-26,7712
Bahrain,BHR,2021-02-27,7712
Bahrain,BHR,2021-02-28,7712
Bahrain,BHR,2021-03-01,7712
Bahrain,BHR,2021-03-02,7712
Bahrain,BHR,2021-03-03,7712
Bahrain,BHR,2021-03-04,7712
Bahrain,BHR,2021-03-05,7712
Bahrain,BHR,2021-03-06,7712
Bahrain,BHR,2021-03-07,7094
Bahrain,BHR,2021-03-08,6352
Bahrain,BHR,2021-03-09,5556
Bahrain,BHR,2021-03-10,4931
Bahrain,BHR,2021-03-11,4191
Bahrain,BHR,2021-03-12,3362
Bahrain,BHR,2021-03-13,4015
Bahrain,BHR,2021-03-14,5899
Bahrain,BHR,2021-03-15,7768
Bahrain,BHR,2021-03-16,9426
Bahrain,BHR,2021-03-17,11364
Bahrain,BHR,2021-03-18,13360
Bahrain,BHR,2021-03-19,14915
Bahrain,BHR,2021-03-20,15068
Bahrain,BHR,2021-03-21,14577
Bahrain,BHR,2021-03-22,14337
Bahrain,BHR,2021-03-23,14220
Bahrain,BHR,2021-03-24,13890
Bahrain,BHR,2021-03-25,13433
Bahrain,BHR,2021-03-26,12951
Bahrain,BHR,2021-03-27,11985
Bahrain,BHR,2021-03-28,11783
Bahrain,BHR,2021-03-29,11408
Bahrain,BHR,2021-03-30,10781
Bahrain,BHR,2021-03-31,10234
Bahrain,BHR,2021-04-01,9602
Bahrain,BHR,2021-04-02,9303
Bahrain,BHR,2021-04-03,10560
Bahrain,BHR,2021-04-04,11666
Bahrain,BHR,2021-04-05,12826
Bahrain,BHR,2021-04-06,14397
Bahrain,BHR,2021-04-07,16215
Bahrain,BHR,2021-04-08,17954
Bahrain,BHR,2021-04-09,19527
Bahrain,BHR,2021-04-10,20163
Bahrain,BHR,2021-04-11,19870
Bahrain,BHR,2021-04-12,19599
Bahrain,BHR,2021-04-13,19005
Bahrain,BHR,2021-04-14,18417
Bahrain,BHR,2021-04-15,18207
Bahrain,BHR,2021-04-16,17606
Bahrain,BHR,2021-04-17,16569
Bahrain,BHR,2021-04-18,17288
Bahrain,BHR,2021-04-19,17624
Bahrain,BHR,2021-04-20,18451
Bahrain,BHR,2021-04-21,18390
Bahrain,BHR,2021-04-22,17330
Bahrain,BHR,2021-04-23,16335
Bahrain,BHR,2021-04-24,16229
Bahrain,BHR,2021-04-25,14750
Bahrain,BHR,2021-04-26,13670
Bangladesh,BGD,2021-01-27,26
Bangladesh,BGD,2021-01-28,284
Bangladesh,BGD,2021-01-29,1209
Bangladesh,BGD,2021-01-30,1671
Bangladesh,BGD,2021-01-31,1949
Bangladesh,BGD,2021-02-01,2134
Bangladesh,BGD,2021-02-02,2266
Bangladesh,BGD,2021-02-03,2700
Bangladesh,BGD,2021-02-04,3059
Bangladesh,BGD,2021-02-05,3059
Bangladesh,BGD,2021-02-06,3059
Bangladesh,BGD,2021-02-07,3059
Bangladesh,BGD,2021-02-08,13205
Bangladesh,BGD,2021-02-09,23351
Bangladesh,BGD,2021-02-10,45549
Bangladesh,BGD,2021-02-11,64108
Bangladesh,BGD,2021-02-12,82667
Bangladesh,BGD,2021-02-13,101226
Bangladesh,BGD,2021-02-14,124982
Bangladesh,BGD,2021-02-15,146782
Bangladesh,BGD,2021-02-16,168614
Bangladesh,BGD,2021-02-17,178371
Bangladesh,BGD,2021-02-18,196796
Bangladesh,BGD,2021-02-19,194555
Bangladesh,BGD,2021-02-20,192314
Bangladesh,BGD,2021-02-21,184212
Bangladesh,BGD,2021-02-22,167921
Bangladesh,BGD,2021-02-23,161634
Bangladesh,BGD,2021-02-24,155239
Bangladesh,BGD,2021-02-25,143232
Bangladesh,BGD,2021-02-26,136037
Bangladesh,BGD,2021-02-27,128842
Bangladesh,BGD,2021-02-28,130715
Bangladesh,BGD,2021-03-01,131123
Bangladesh,BGD,2021-03-02,121493
Bangladesh,BGD,2021-03-03,112614
Bangladesh,BGD,2021-03-04,104318
Bangladesh,BGD,2021-03-05,99568
Bangladesh,BGD,2021-03-06,94817
Bangladesh,BGD,2021-03-07,81661
Bangladesh,BGD,2021-03-08,88863
Bangladesh,BGD,2021-03-09,96065
Bangladesh,BGD,2021-03-10,93530
Bangladesh,BGD,2021-03-11,90994
Bangladesh,BGD,2021-03-12,94755
Bangladesh,BGD,2021-03-13,98516
Bangladesh,BGD,2021-03-14,102277
Bangladesh,BGD,2021-03-15,91598
Bangladesh,BGD,2021-03-16,80918
Bangladesh,BGD,2021-03-17,74009
Bangladesh,BGD,2021-03-18,67100
Bangladesh,BGD,2021-03-19,63738
Bangladesh,BGD,2021-03-20,60377
Bangladesh,BGD,2021-03-21,62604
Bangladesh,BGD,2021-03-22,60380
Bangladesh,BGD,2021-03-23,58584
Bangladesh,BGD,2021-03-24,62134
Bangladesh,BGD,2021-03-25,64519
Bangladesh,BGD,2021-03-26,65747
Bangladesh,BGD,2021-03-27,66974
Bangladesh,BGD,2021-03-28,62614
Bangladesh,BGD,2021-03-29,58254
Bangladesh,BGD,2021-03-30,50654
Bangladesh,BGD,2021-03-31,43055
Bangladesh,BGD,2021-04-01,39034
Bangladesh,BGD,2021-04-02,35450
Bangladesh,BGD,2021-04-03,31867
Bangladesh,BGD,2021-04-04,31936
Bangladesh,BGD,2021-04-05,31402
Bangladesh,BGD,2021-04-06,29863
Bangladesh,BGD,2021-04-07,28325
Bangladesh,BGD,2021-04-08,36020
Bangladesh,BGD,2021-04-09,44356
Bangladesh,BGD,2021-04-10,52692
Bangladesh,BGD,2021-04-11,73236
Bangladesh,BGD,2021-04-12,90381
Bangladesh,BGD,2021-04-13,109479
Bangladesh,BGD,2021-04-14,128577
Bangladesh,BGD,2021-04-15,136029
Bangladesh,BGD,2021-04-16,146920
Bangladesh,BGD,2021-04-17,157810
Bangladesh,BGD,2021-04-18,152839
Bangladesh,BGD,2021-04-19,154261
Bangladesh,BGD,2021-04-20,157546
Bangladesh,BGD,2021-04-21,159461
Bangladesh,BGD,2021-04-22,161375
Bangladesh,BGD,2021-04-23,154118
Bangladesh,BGD,2021-04-24,146862
Barbados,BRB,2021-02-16,2193
Barbados,BRB,2021-02-17,2312
Barbados,BRB,2021-02-18,2335
Barbados,BRB,2021-02-19,2480
Barbados,BRB,2021-02-20,2269
Barbados,BRB,2021-02-21,2009
Barbados,BRB,2021-02-22,2086
Barbados,BRB,2021-02-23,2193
Barbados,BRB,2021-02-24,2352
Barbados,BRB,2021-02-25,2541
Barbados,BRB,2021-02-26,2746
Barbados,BRB,2021-02-27,2987
Barbados,BRB,2021-02-28,3153
Barbados,BRB,2021-03-01,3148
Barbados,BRB,2021-03-02,3028
Barbados,BRB,2021-03-03,2754
Barbados,BRB,2021-03-04,2451
Barbados,BRB,2021-03-05,2121
Barbados,BRB,2021-03-06,1734
Barbados,BRB,2021-03-07,1529
Barbados,BRB,2021-03-08,1181
Barbados,BRB,2021-03-09,932
Barbados,BRB,2021-03-10,772
Barbados,BRB,2021-03-11,609
Barbados,BRB,2021-03-12,357
Barbados,BRB,2021-03-13,387
Barbados,BRB,2021-03-14,425
Barbados,BRB,2021-03-15,534
Barbados,BRB,2021-03-16,696
Barbados,BRB,2021-03-17,822
Barbados,BRB,2021-03-18,1073
Barbados,BRB,2021-03-19,1318
Barbados,BRB,2021-03-20,1359
Barbados,BRB,2021-03-21,1352
Barbados,BRB,2021-03-22,1236
Barbados,BRB,2021-03-23,1162
Barbados,BRB,2021-03-24,966
Barbados,BRB,2021-03-25,655
Barbados,BRB,2021-03-26,498
Barbados,BRB,2021-03-27,370
Barbados,BRB,2021-03-28,279
Barbados,BRB,2021-03-29,276
Barbados,BRB,2021-03-30,136
Barbados,BRB,2021-03-31,135
Barbados,BRB,2021-04-01,133
Barbados,BRB,2021-04-02,7
Barbados,BRB,2021-04-03,6
Barbados,BRB,2021-04-04,5
Barbados,BRB,2021-04-05,5
Barbados,BRB,2021-04-06,4
Barbados,BRB,2021-04-07,3
Barbados,BRB,2021-04-08,130
Barbados,BRB,2021-04-09,304
Barbados,BRB,2021-04-10,305
Barbados,BRB,2021-04-11,311
Barbados,BRB,2021-04-12,318
Barbados,BRB,2021-04-13,325
Barbados,BRB,2021-04-14,332
Barbados,BRB,2021-04-15,322
Barbados,BRB,2021-04-16,373
Barbados,BRB,2021-04-17,517
Barbados,BRB,2021-04-18,691
Barbados,BRB,2021-04-19,702
Barbados,BRB,2021-04-20,731
Barbados,BRB,2021-04-21,754
Barbados,BRB,2021-04-22,678
Barbados,BRB,2021-04-23,486
Barbados,BRB,2021-04-24,463
Barbados,BRB,2021-04-25,405
Belarus,BLR,2020-12-29,403
Belarus,BLR,2020-12-30,403
Belarus,BLR,2020-12-31,403
Belarus,BLR,2021-01-01,403
Belarus,BLR,2021-01-02,403
Belarus,BLR,2021-01-03,403
Belarus,BLR,2021-01-04,403
Belarus,BLR,2021-01-05,403
Belarus,BLR,2021-01-06,403
Belarus,BLR,2021-01-07,403
Belarus,BLR,2021-01-08,403
Belarus,BLR,2021-01-09,403
Belarus,BLR,2021-01-10,403
Belarus,BLR,2021-01-11,403
Belarus,BLR,2021-01-12,403
Belarus,BLR,2021-01-13,403
Belarus,BLR,2021-01-14,403
Belarus,BLR,2021-01-15,403
Belarus,BLR,2021-01-16,403
Belarus,BLR,2021-01-17,403
Belarus,BLR,2021-01-18,403
Belarus,BLR,2021-01-19,403
Belarus,BLR,2021-01-20,403
Belarus,BLR,2021-01-21,403
Belarus,BLR,2021-01-22,403
Belarus,BLR,2021-01-23,403
Belarus,BLR,2021-01-24,403
Belarus,BLR,2021-01-25,403
Belarus,BLR,2021-01-26,403
Belarus,BLR,2021-01-27,403
Belarus,BLR,2021-01-28,403
Belarus,BLR,2021-01-29,403
Belarus,BLR,2021-01-30,403
Belarus,BLR,2021-01-31,403
Belarus,BLR,2021-02-01,403
Belarus,BLR,2021-02-02,403
Belarus,BLR,2021-02-03,403
Belarus,BLR,2021-02-04,403
Belarus,BLR,2021-02-05,403
Belarus,BLR,2021-02-06,403
Belarus,BLR,2021-02-07,403
Belarus,BLR,2021-02-08,403
Belarus,BLR,2021-02-09,403
Belarus,BLR,2021-02-10,403
Belarus,BLR,2021-02-11,403
